"ACF36223","566","Human","HA","H3N2","Hong Kong","N","2002/03/04","Influenza A virus (A/Hong Kong/CUHK13278/2002(H3N2))","","","","c"
"ACF36276","566","Human","HA","H3N2","Hong Kong","N","2002/04/02","Influenza A virus (A/Hong Kong/CUHK21582/2002(H3N2))","","","","c"
"ACF36281","566","Human","HA","H3N2","Hong Kong","N","2002/04/08","Influenza A virus (A/Hong Kong/CUHK21742/2002(H3N2))","","","","c"
"ACF36299","566","Human","HA","H3N2","Hong Kong","N","2002/05/10","Influenza A virus (A/Hong Kong/CUHK23113/2002(H3N2))","","","","c"
"ACF36300","566","Human","HA","H3N2","Hong Kong","N","2002/05/10","Influenza A virus (A/Hong Kong/CUHK23162/2002(H3N2))","","","","c"
"ACF36301","566","Human","HA","H3N2","Hong Kong","N","2002/05/12","Influenza A virus (A/Hong Kong/CUHK23180/2002(H3N2))","","","","c"
"ACF36303","566","Human","HA","H3N2","Hong Kong","N","2002/06/02","Influenza A virus (A/Hong Kong/CUHK24054/2002(H3N2))","","","","c"
"ACF36305","566","Human","HA","H3N2","Hong Kong","N","2002/06/04","Influenza A virus (A/Hong Kong/CUHK24167/2002(H3N2))","","","","c"
"ACF36339","566","Human","HA","H3N2","Hong Kong","N","2002/07/01","Influenza A virus (A/Hong Kong/CUHK33047/2002(H3N2))","","","","c"
"ACF36340","566","Human","HA","H3N2","Hong Kong","N","2002/07/02","Influenza A virus (A/Hong Kong/CUHK33079/2002(H3N2))","","","","c"
"ACF36341","566","Human","HA","H3N2","Hong Kong","N","2002/07/02","Influenza A virus (A/Hong Kong/CUHK33106/2002(H3N2))","","","","c"
"ACF36354","566","Human","HA","H3N2","Hong Kong","N","2002/08/01","Influenza A virus (A/Hong Kong/CUHK34175/2002(H3N2))","","","","c"
"ACF36355","566","Human","HA","H3N2","Hong Kong","N","2002/08/02","Influenza A virus (A/Hong Kong/CUHK34193/2002(H3N2))","","","","c"
"ACF36384","566","Human","HA","H3N2","Hong Kong","N","2002/10/01","Influenza A virus (A/Hong Kong/CUHK50200/2002(H3N2))","","","","c"
"ACF36385","566","Human","HA","H3N2","Hong Kong","N","2002/10/03","Influenza A virus (A/Hong Kong/CUHK50256/2002(H3N2))","","","","c"
"AFJ77737","566","Human","HA","H3N2","Malaysia","T","2002/11/18","Influenza A virus (A/Malaysia/23606/2002(H3N2))","","","","c"
"ACF36415","566","Human","HA","H3N2","Hong Kong","N","2002/12/18","Influenza A virus (A/Hong Kong/CUHK53123/2002(H3N2))","","","","c"
"ACF36417","566","Human","HA","H3N2","Hong Kong","N","2002/12/27","Influenza A virus (A/Hong Kong/CUHK53327/2002(H3N2))","","","","c"
"AEX33453","566","Human","HA","H3N2","Viet Nam","T","2003","Influenza A virus (A/HaNoi/ARI189/2003(H3N2))","","","","c"
"AEX33497","566","Human","HA","H3N2","Viet Nam","T","2003","Influenza A virus (A/TayNguyen/TN83/2003(H3N2))","","","","c"
"AEX33508","566","Human","HA","H3N2","Viet Nam","T","2003","Influenza A virus (A/TayNguyen/TN85/2003(H3N2))","","","","c"
"AEX33519","566","Human","HA","H3N2","Viet Nam","T","2003","Influenza A virus (A/TayNguyen/TN92/2003(H3N2))","","","","c"
"AEX35318","566","Human","HA","H3N2","Viet Nam","T","2003","Influenza A virus (A/TayNguyen/TN905/2003(H3N2))","","","","c"
"ACF36393","566","Human","HA","H3N2","Hong Kong","N","2003/01/06","Influenza A virus (A/Hong Kong/CUHK5111/2003(H3N2))","","","","c"
"ACF36399","566","Human","HA","H3N2","Hong Kong","N","2003/01/07","Influenza A virus (A/Hong Kong/CUHK5167/2003(H3N2))","","","","c"
"ACF36416","566","Human","HA","H3N2","Hong Kong","N","2003/01/10","Influenza A virus (A/Hong Kong/CUHK5316/2003(H3N2))","","","","c"
"ACF36424","566","Human","HA","H3N2","Hong Kong","N","2003/01/18","Influenza A virus (A/Hong Kong/CUHK5627/2003(H3N2))","","","","c"
"ACF36426","566","Human","HA","H3N2","Hong Kong","N","2003/01/20","Influenza A virus (A/Hong Kong/CUHK5723/2003(H3N2))","","","","c"
"ACF36428","566","Human","HA","H3N2","Hong Kong","N","2003/02/03","Influenza A virus (A/Hong Kong/CUHK6205/2003(H3N2))","","","","c"
"ACF36431","566","Human","HA","H3N2","Hong Kong","N","2003/02/04","Influenza A virus (A/Hong Kong/CUHK6262/2003(H3N2))","","","","c"
"ACF36432","566","Human","HA","H3N2","Hong Kong","N","2003/02/07","Influenza A virus (A/Hong Kong/CUHK6377/2003(H3N2))","","","","c"
"ACF36433","566","Human","HA","H3N2","Hong Kong","N","2003/02/07","Influenza A virus (A/Hong Kong/CUHK6383/2003(H3N2))","","","","c"
"ACF36224","566","Human","HA","H3N2","Hong Kong","N","2003/03/01","Influenza A virus (A/Hong Kong/CUHK13299/2003(H3N2))","","","","c"
"ACF36225","566","Human","HA","H3N2","Hong Kong","N","2003/03/03","Influenza A virus (A/Hong Kong/CUHK13339/2003(H3N2))","","","","c"
"ACF36226","566","Human","HA","H3N2","Hong Kong","N","2003/03/03","Influenza A virus (A/Hong Kong/CUHK13434/2003(H3N2))","","","","c"
"ACF36227","566","Human","HA","H3N2","Hong Kong","N","2003/03/04","Influenza A virus (A/Hong Kong/CUHK13483/2003(H3N2))","","","","c"
"ACF36229","566","Human","HA","H3N2","Hong Kong","N","2003/03/05","Influenza A virus (A/Hong Kong/CUHK13527/2003(H3N2))","","","","c"
"AEX35241","566","Human","HA","H3N2","Viet Nam","T","2003/06/16","Influenza A virus (A/Hanoi/BM766/2003(H3N2))","","","","c"
"AEX35252","566","Human","HA","H3N2","Viet Nam","T","2003/06/16","Influenza A virus (A/Hanoi/BM767/2003(H3N2))","","","","c"
"ACF36391","566","Human","HA","H3N2","Hong Kong","N","2003/07/06","Influenza A virus (A/Hong Kong/CUHK50895/2003(H3N2))","","","","c"
"ACF36392","566","Human","HA","H3N2","Hong Kong","N","2003/07/08","Influenza A virus (A/Hong Kong/CUHK50952/2003(H3N2))","","","","c"
"ACF36394","566","Human","HA","H3N2","Hong Kong","N","2003/07/18","Influenza A virus (A/Hong Kong/CUHK51353/2003(H3N2))","","","","c"
"ACF36395","566","Human","HA","H3N2","Hong Kong","N","2003/07/19","Influenza A virus (A/Hong Kong/CUHK51380/2003(H3N2))","","","","c"
"ACF36400","566","Human","HA","H3N2","Hong Kong","N","2003/08/05","Influenza A virus (A/Hong Kong/CUHK52011/2003(H3N2))","","","","c"
"AEX35307","566","Human","HA","H3N2","Viet Nam","T","2003/08/14","Influenza A virus (A/HaNoi/HN695/2003(H3N2))","","","","c"
"ACF36404","566","Human","HA","H3N2","Hong Kong","N","2003/08/18","Influenza A virus (A/Hong Kong/CUHK52467/2003(H3N2))","","","","c"
"ACF36409","566","Human","HA","H3N2","Hong Kong","N","2003/08/26","Influenza A virus (A/Hong Kong/CUHK52923/2003(H3N2))","","","","c"
"AFJ76213","566","Human","HA","H3N2","Malaysia","T","2003/09/09","Influenza A virus (A/Malaysia/25750/2003(H3N2))","","","","c"
"ACF36446","566","Human","HA","H3N2","Hong Kong","N","2003/09/10","Influenza A virus (A/Hong Kong/CUHK70435/2003(H3N2))","","","","c"
"AEX33464","566","Human","HA","H3N2","Viet Nam","T","2003/09/18","Influenza A virus (A/TayNguyen/TN152/2003(H3N2))","","","","c"
"ACF36448","566","Human","HA","H3N2","Hong Kong","N","2003/09/21","Influenza A virus (A/Hong Kong/CUHK71313/2003(H3N2))","","","","c"
"AFJ77748","566","Human","HA","H3N2","Malaysia","T","2003/09/22","Influenza A virus (A/Malaysia/25849/2003(H3N2))","","","","c"
"AEX35285","566","Human","HA","H3N2","Viet Nam","T","2003/09/25","Influenza A virus (A/TayNguyen/TN160/2003(H3N2))","","","","c"
"ACF36449","566","Human","HA","H3N2","Hong Kong","N","2003/09/27","Influenza A virus (A/Hong Kong/CUHK72014/2003(H3N2))","","","","c"
"AEG65219","566","Human","HA","H3N2","Singapore","T","2003/09/28","Influenza A virus (A/Singapore/NHRC0001/2003(H3N2))","","","","c"
"AEG65692","566","Human","HA","H3N2","Singapore","T","2003/09/29","Influenza A virus (A/Singapore/NHRC0002/2003(H3N2))","","","","c"
"AEG65681","566","Human","HA","H3N2","Singapore","T","2003/09/30","Influenza A virus (A/Singapore/NHRC0003/2003(H3N2))","","","","c"
"AFJ77759","566","Human","HA","H3N2","Malaysia","T","2003/09/30","Influenza A virus (A/Malaysia/25920/2003(H3N2))","","","","c"
"AEG65670","566","Human","HA","H3N2","Singapore","T","2003/10/01","Influenza A virus (A/Singapore/NHRC0004/2003(H3N2))","","","","c"
"AEG65230","566","Human","HA","H3N2","Singapore","T","2003/10/03","Influenza A virus (A/Singapore/NHRC0005/2003(H3N2))","","","","c"
"AFJ77770","566","Human","HA","H3N2","Malaysia","T","2003/10/05","Influenza A virus (A/Malaysia/25957/2003(H3N2))","","","","c"
"AEG65659","566","Human","HA","H3N2","Singapore","T","2003/10/07","Influenza A virus (A/Singapore/NHRC0006/2003(H3N2))","","","","c"
"AEG65373","566","Human","HA","H3N2","Singapore","T","2003/10/08","Influenza A virus (A/Singapore/NHRC0007/2003(H3N2))","","","","c"
"AEG65362","566","Human","HA","H3N2","Singapore","T","2003/10/08","Influenza A virus (A/Singapore/NHRC0008/2003(H3N2))","","","","c"
"AEG65351","566","Human","HA","H3N2","Singapore","T","2003/10/09","Influenza A virus (A/Singapore/NHRC0009/2003(H3N2))","","","","c"
"AFJ77781","566","Human","HA","H3N2","Malaysia","T","2003/10/10","Influenza A virus (A/Malaysia/26003/2003(H3N2))","","","","c"
"AEG65241","566","Human","HA","H3N2","Singapore","T","2003/10/11","Influenza A virus (A/Singapore/NHRC0011/2003(H3N2))","","","","c"
"AEG65340","566","Human","HA","H3N2","Singapore","T","2003/10/11","Influenza A virus (A/Singapore/NHRC0010/2003(H3N2))","","","","c"
"AEG65329","566","Human","HA","H3N2","Singapore","T","2003/10/13","Influenza A virus (A/Singapore/NHRC0012/2003(H3N2))","","","","c"
"AEX33486","566","Human","HA","H3N2","Viet Nam","T","2003/10/19","Influenza A virus (A/TayNguyen/TN171/2003(H3N2))","","","","c"
"AEX33475","566","Human","HA","H3N2","Viet Nam","T","2003/10/29","Influenza A virus (A/TayNguyen/TN170/2003(H3N2))","","","","c"
"AFJ74831","566","Human","HA","H3N2","Malaysia","T","2003/11/07","Influenza A virus (A/Malaysia/26227/2003(H3N2))","","","","c"
"ACF36451","566","Human","HA","H3N2","Hong Kong","N","2003/11/14","Influenza A virus (A/Hong Kong/CUHK74438/2003(H3N2))","","","","c"
"ACF36452","566","Human","HA","H3N2","Hong Kong","N","2003/11/14","Influenza A virus (A/Hong Kong/CUHK74457/2003(H3N2))","","","","c"
"AEX35296","566","Human","HA","H3N2","Viet Nam","T","2003/11/18","Influenza A virus (A/TayNguyen/TN186/2003(H3N2))","","","","c"
"AFJ77792","566","Human","HA","H3N2","Malaysia","T","2003/12/08","Influenza A virus (A/Malaysia/26430/2003(H3N2))","","","","c"
"AFJ77803","566","Human","HA","H3N2","Malaysia","T","2003/12/11","Influenza A virus (A/Malaysia/26468/2003(H3N2))","","","","c"
"ACF36454","566","Human","HA","H3N2","Hong Kong","N","2003/12/20","Influenza A virus (A/Hong Kong/CUHK75994/2003(H3N2))","","","","c"
"AFJ77814","566","Human","HA","H3N2","Malaysia","T","2003/12/22","Influenza A virus (A/Malaysia/26571/2003(H3N2))","","","","c"
"ACF36459","566","Human","HA","H3N2","Hong Kong","N","2003/12/30","Influenza A virus (A/Hong Kong/CUHK83422/2003(H3N2))","","","","c"
"ACA96510","566","Human","HA","H3N2","Hong Kong","N","2004","Influenza A virus (A/Hong Kong/CUHK-22910/2004(H3N2))","","","","c"
"AEX33585","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/HaNoi/HN30108/2004(H3N2))","","","","c"
"AEX33596","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/Hanoi/HN30109/2004(H3N2))","","","","c"
"AEX33607","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/HungYen/HY028/2004(H3N2))","","","","c"
"AEX33618","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/TayNguyen/TN46/2004(H3N2))","","","","c"
"AEX33629","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/TayNguyen/TN49/2004(H3N2))","","","","c"
"AEX35329","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/HaNoi/662/2004(H3N2))","","","","c"
"AEX35340","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/HaNoi/BM769/2004(H3N2))","","","","c"
"AEX35428","566","Human","HA","H3N2","Viet Nam","T","2004","Influenza A virus (A/HaNoi/BM544/2004(H3N2))","","","","c"
"AFJ77825","566","Human","HA","H3N2","Malaysia","T","2004/01/05","Influenza A virus (A/Malaysia/26682/2004(H3N2))","","","","c"
"ACF36425","566","Human","HA","H3N2","Hong Kong","N","2004/01/12","Influenza A virus (A/Hong Kong/CUHK5647/2004(H3N2))","","","","c"
"AEX35406","566","Human","HA","H3N2","Viet Nam","T","2004/01/18","Influenza A virus (A/Hanoi/HN3069/2004(H3N2))","","","","c"
"AFJ77836","566","Human","HA","H3N2","Malaysia","T","2004/01/19","Influenza A virus (A/Malaysia/26822/2004(H3N2))","","","","c"
"ACF36440","566","Human","HA","H3N2","Hong Kong","N","2004/01/26","Influenza A virus (A/Hong Kong/CUHK6554/2004(H3N2))","","","","c"
"ACF36442","566","Human","HA","H3N2","Hong Kong","N","2004/01/28","Influenza A virus (A/Hong Kong/CUHK6819/2004(H3N2))","","","","c"
"AEX35417","566","Human","HA","H3N2","Viet Nam","T","2004/01/28","Influenza A virus (A/Hanoi/HN3094/2004(H3N2))","","","","c"
"AEX33541","566","Human","HA","H3N2","Viet Nam","T","2004/01/30","Influenza A virus (A/HaNoi/HN30110/2004(H3N2))","","","","c"
"AEX33552","566","Human","HA","H3N2","Viet Nam","T","2004/01/31","Influenza A virus (A/NamDinh/HN30119/2004(H3N2))","","","","c"
"AEX33563","566","Human","HA","H3N2","Viet Nam","T","2004/02/01","Influenza A virus (A/HaNoi/HN30127/2004(H3N2))","","","","c"
"ACF36219","566","Human","HA","H3N2","Hong Kong","N","2004/02/02","Influenza A virus (A/Hong Kong/CUHK13126/2004(H3N2))","","","","c"
"AEX35351","566","Human","HA","H3N2","Viet Nam","T","2004/02/02","Influenza A virus (A/HaNoi/HN30130/2004(H3N2))","","","","c"
"AEX33574","566","Human","HA","H3N2","Viet Nam","T","2004/02/04","Influenza A virus (A/HaNoi/HN30136/2004(H3N2))","","","","c"
"AEX35362","566","Human","HA","H3N2","Viet Nam","T","2004/02/04","Influenza A virus (A/Hanoi/HN30135/2004(H3N2))","","","","c"
"AEX35373","566","Human","HA","H3N2","Viet Nam","T","2004/02/04","Influenza A virus (A/HaNoi/HN30137/2004(H3N2))","","","","c"
"AEX35384","566","Human","HA","H3N2","Viet Nam","T","2004/02/05","Influenza A virus (A/HaNoi/HN30147/2004(H3N2))","","","","c"
"AFJ77847","566","Human","HA","H3N2","Malaysia","T","2004/02/07","Influenza A virus (A/Malaysia/26989/2004(H3N2))","","","","c"
"ACP44236","566","Human","HA","H3N2","Hong Kong","N","2004/02/10","Influenza A virus (A/Hong Kong/HKU1/2004(H3N2))","","","","c"
"ACF36271","566","Human","HA","H3N2","Hong Kong","N","2004/02/12","Influenza A virus (A/Hong Kong/CUHK21164/2004(H3N2))","","","","c"
"ACO36441","566","Human","HA","H3N2","Hong Kong","N","2004/02/13","Influenza A virus (A/Hong Kong/HKU2/2004(H3N2))","","","","c"
"AEX33530","566","Human","HA","H3N2","Viet Nam","T","2004/02/13","Influenza A virus (A/BacGiang/BG003/2004(H3N2))","","","","c"
"ACF36274","566","Human","HA","H3N2","Hong Kong","N","2004/02/14","Influenza A virus (A/Hong Kong/CUHK21259/2004(H3N2))","","","","c"
"ACO94881","566","Human","HA","H3N2","Hong Kong","N","2004/02/19","Influenza A virus (A/Hong Kong/HKU3/2004(H3N2))","","","","c"
"ACO94892","566","Human","HA","H3N2","Hong Kong","N","2004/03/01","Influenza A virus (A/Hong Kong/HKU4/2004(H3N2))","","","","c"
"ACF36293","566","Human","HA","H3N2","Hong Kong","N","2004/03/03","Influenza A virus (A/Hong Kong/CUHK22510/2004(H3N2))","","","","c"
"ACF36294","566","Human","HA","H3N2","Hong Kong","N","2004/03/04","Influenza A virus (A/Hong Kong/CUHK22567/2004(H3N2))","","","","c"
"ACO95426","566","Human","HA","H3N2","Hong Kong","N","2004/03/04","Influenza A virus (A/Hong Kong/HKU5/2004(H3N2))","","","","c"
"ACO94903","566","Human","HA","H3N2","Hong Kong","N","2004/03/06","Influenza A virus (A/Hong Kong/HKU6/2004(H3N2))","","","","c"
"ACO94914","566","Human","HA","H3N2","Hong Kong","N","2004/03/10","Influenza A virus (A/Hong Kong/HKU7/2004(H3N2))","","","","c"
"AEX35395","566","Human","HA","H3N2","Viet Nam","T","2004/03/10","Influenza A virus (A/Hanoi/HN30240/2004(H3N2))","","","","c"
"ACO36452","566","Human","HA","H3N2","Hong Kong","N","2004/03/13","Influenza A virus (A/Hong Kong/HKU8/2004(H3N2))","","","","c"
"ACO94925","566","Human","HA","H3N2","Hong Kong","N","2004/03/19","Influenza A virus (A/Hong Kong/HKU9/2004(H3N2))","","","","c"
"ACO94936","566","Human","HA","H3N2","Hong Kong","N","2004/03/22","Influenza A virus (A/Hong Kong/HKU10/2004(H3N2))","","","","c"
"ACO36463","566","Human","HA","H3N2","Hong Kong","N","2004/03/25","Influenza A virus (A/Hong Kong/HKU11/2004(H3N2))","","","","c"
"ACF36306","566","Human","HA","H3N2","Hong Kong","N","2004/03/27","Influenza A virus (A/Hong Kong/CUHK24197/2004(H3N2))","","","","c"
"ACO36474","566","Human","HA","H3N2","Hong Kong","N","2004/03/29","Influenza A virus (A/Hong Kong/HKU12/2004(H3N2))","","","","c"
"ACF36307","566","Human","HA","H3N2","Hong Kong","N","2004/04/02","Influenza A virus (A/Hong Kong/CUHK24289/2004(H3N2))","","","","c"
"ACF36308","566","Human","HA","H3N2","Hong Kong","N","2004/04/06","Influenza A virus (A/Hong Kong/CUHK24423/2004(H3N2))","","","","c"
"ACF36309","566","Human","HA","H3N2","Hong Kong","N","2004/04/07","Influenza A virus (A/Hong Kong/CUHK24447/2004(H3N2))","","","","c"
"ACO94947","566","Human","HA","H3N2","Hong Kong","N","2004/04/16","Influenza A virus (A/Hong Kong/HKU14/2004(H3N2))","","","","c"
"ACO94958","566","Human","HA","H3N2","Hong Kong","N","2004/04/23","Influenza A virus (A/Hong Kong/HKU15/2004(H3N2))","","","","c"
"ACO36485","566","Human","HA","H3N2","Hong Kong","N","2004/04/29","Influenza A virus (A/Hong Kong/HKU16/2004(H3N2))","","","","c"
"ACF36347","566","Human","HA","H3N2","Hong Kong","N","2004/05/04","Influenza A virus (A/Hong Kong/CUHK33677/2004(H3N2))","","","","c"
"ACF36349","566","Human","HA","H3N2","Hong Kong","N","2004/05/08","Influenza A virus (A/Hong Kong/CUHK33851/2004(H3N2))","","","","c"
"ACF36351","566","Human","HA","H3N2","Hong Kong","N","2004/05/08","Influenza A virus (A/Hong Kong/CUHK33894/2004(H3N2))","","","","c"
"AFJ77858","566","Human","HA","H3N2","Malaysia","T","2004/05/24","Influenza A virus (A/Malaysia/28114/2004(H3N2))","","","","c"
"ACR15524","566","Human","HA","H3N2","Hong Kong","N","2004/05/28","Influenza A virus (A/Hong Kong/HKU18/2004(H3N2))","","","","c"
"ACF36357","566","Human","HA","H3N2","Hong Kong","N","2004/06/01","Influenza A virus (A/Hong Kong/CUHK35011/2004(H3N2))","","","","c"
"ACF36358","566","Human","HA","H3N2","Hong Kong","N","2004/06/01","Influenza A virus (A/Hong Kong/CUHK35013/2004(H3N2))","","","","c"
"ACO36496","566","Human","HA","H3N2","Hong Kong","N","2004/06/01","Influenza A virus (A/Hong Kong/HKU19/2004(H3N2))","","","","c"
"ACF36359","566","Human","HA","H3N2","Hong Kong","N","2004/06/03","Influenza A virus (A/Hong Kong/CUHK35117/2004(H3N2))","","","","c"
"ACF36360","566","Human","HA","H3N2","Hong Kong","N","2004/06/10","Influenza A virus (A/Hong Kong/CUHK35435/2004(H3N2))","","","","c"
"ACO36507","566","Human","HA","H3N2","Hong Kong","N","2004/06/15","Influenza A virus (A/Hong Kong/HKU20/2004(H3N2))","","","","c"
"ACO95153","566","Human","HA","H3N2","Hong Kong","N","2004/06/19","Influenza A virus (A/Hong Kong/HKU21/2004(H3N2))","","","","c"
"AFJ77869","566","Human","HA","H3N2","Malaysia","T","2004/06/23","Influenza A virus (A/Malaysia/28991/2004(H3N2))","","","","c"
"ACO36518","566","Human","HA","H3N2","Hong Kong","N","2004/06/29","Influenza A virus (A/Hong Kong/HKU22/2004(H3N2))","","","","c"
"ACF36386","566","Human","HA","H3N2","Hong Kong","N","2004/07/02","Influenza A virus (A/Hong Kong/CUHK50372/2004(H3N2))","","","","c"
"ACO95171","566","Human","HA","H3N2","Hong Kong","N","2004/07/02","Influenza A virus (A/Hong Kong/HKU23/2004(H3N2))","","","","c"
"ACO95437","566","Human","HA","H3N2","Hong Kong","N","2004/07/05","Influenza A virus (A/Hong Kong/HKU24/2004(H3N2))","","","","c"
"ACF36388","566","Human","HA","H3N2","Hong Kong","N","2004/07/06","Influenza A virus (A/Hong Kong/CUHK50563/2004(H3N2))","","","","c"
"ACF36389","566","Human","HA","H3N2","Hong Kong","N","2004/07/06","Influenza A virus (A/Hong Kong/CUHK50600/2004(H3N2))","","","","c"
"ACO95182","566","Human","HA","H3N2","Hong Kong","N","2004/07/07","Influenza A virus (A/Hong Kong/HKU25/2004(H3N2))","","","","c"
"ACU12516","566","Human","HA","H3N2","Hong Kong","N","2004/07/17","Influenza A virus (A/Hong Kong/HKU28/2004(H3N2))","","","","c"
"AFJ77880","566","Human","HA","H3N2","Malaysia","T","2004/07/20","Influenza A virus (A/Malaysia/29197/2004(H3N2))","","","","c"
"ACO36529","566","Human","HA","H3N2","Hong Kong","N","2004/07/21","Influenza A virus (A/Hong Kong/HKU29/2004(H3N2))","","","","c"
"ACO95193","566","Human","HA","H3N2","Hong Kong","N","2004/07/22","Influenza A virus (A/Hong Kong/HKU30/2004(H3N2))","","","","c"
"AFJ77891","566","Human","HA","H3N2","Malaysia","T","2004/07/26","Influenza A virus (A/Malaysia/29242/2004(H3N2))","","","","c"
"AFJ77902","566","Human","HA","H3N2","Malaysia","T","2004/07/27","Influenza A virus (A/Malaysia/29255/2004(H3N2))","","","","c"
"ACO36540","566","Human","HA","H3N2","Hong Kong","N","2004/07/30","Influenza A virus (A/Hong Kong/HKU31/2004(H3N2))","","","","c"
"ACP44247","566","Human","HA","H3N2","Hong Kong","N","2004/08/02","Influenza A virus (A/Hong Kong/HKU32/2004(H3N2))","","","","c"
"AFJ77913","566","Human","HA","H3N2","Malaysia","T","2004/08/04","Influenza A virus (A/Malaysia/29350/2004(H3N2))","","","","c"
"AFJ77924","566","Human","HA","H3N2","Malaysia","T","2004/08/04","Influenza A virus (A/Malaysia/29361/2004(H3N2))","","","","c"
"ACF36402","566","Human","HA","H3N2","Hong Kong","N","2004/08/06","Influenza A virus (A/Hong Kong/CUHK52274/2004(H3N2))","","","","c"
"ACF36403","566","Human","HA","H3N2","Hong Kong","N","2004/08/08","Influenza A virus (A/Hong Kong/CUHK52390/2004(H3N2))","","","","c"
"ACO95204","566","Human","HA","H3N2","Hong Kong","N","2004/08/09","Influenza A virus (A/Hong Kong/HKU33/2004(H3N2))","","","","c"
"ACF36407","566","Human","HA","H3N2","Hong Kong","N","2004/08/13","Influenza A virus (A/Hong Kong/CUHK52677/2004(H3N2))","","","","c"
"ACF36408","566","Human","HA","H3N2","Hong Kong","N","2004/08/17","Influenza A virus (A/Hong Kong/CUHK52863/2004(H3N2))","","","","c"
"ACF36410","566","Human","HA","H3N2","Hong Kong","N","2004/08/18","Influenza A virus (A/Hong Kong/CUHK52941/2004(H3N2))","","","","c"
"ACO36551","566","Human","HA","H3N2","Hong Kong","N","2004/08/18","Influenza A virus (A/Hong Kong/HKU34/2004(H3N2))","","","","c"
"ACR15535","566","Human","HA","H3N2","Hong Kong","N","2004/08/24","Influenza A virus (A/Hong Kong/HKU35/2004(H3N2))","","","","c"
"ACF36418","566","Human","HA","H3N2","Hong Kong","N","2004/09/02","Influenza A virus (A/Hong Kong/CUHK53726/2004(H3N2))","","","","c"
"ACO36562","566","Human","HA","H3N2","Hong Kong","N","2004/09/02","Influenza A virus (A/Hong Kong/HKU36/2004(H3N2))","","","","c"
"ACF36419","566","Human","HA","H3N2","Hong Kong","N","2004/09/03","Influenza A virus (A/Hong Kong/CUHK53732/2004(H3N2))","","","","c"
"ACF36420","566","Human","HA","H3N2","Hong Kong","N","2004/09/03","Influenza A virus (A/Hong Kong/CUHK53766/2004(H3N2))","","","","c"
"AFJ77935","566","Human","HA","H3N2","Malaysia","T","2004/09/14","Influenza A virus (A/Malaysia/29711/2004(H3N2))","","","","c"
"AEG65637","566","Human","HA","H3N2","Malaysia","T","2004/09/15","Influenza A virus (A/Malaysia/NHRC0001/2004(H3N2))","","","","c"
"ACO36573","566","Human","HA","H3N2","Hong Kong","N","2004/09/17","Influenza A virus (A/Hong Kong/HKU37/2004(H3N2))","","","","c"
"ACR15546","566","Human","HA","H3N2","Hong Kong","N","2004/09/23","Influenza A virus (A/Hong Kong/HKU38/2004(H3N2))","","","","c"
"AEG65626","566","Human","HA","H3N2","Malaysia","T","2004/09/25","Influenza A virus (A/Malaysia/NHRC0002/2004(H3N2))","","","","c"
"AEG65615","566","Human","HA","H3N2","Malaysia","T","2004/09/26","Influenza A virus (A/Malaysia/NHRC0003/2004(H3N2))","","","","c"
"AFJ77946","566","Human","HA","H3N2","Malaysia","T","2004/10/06","Influenza A virus (A/Malaysia/29890/2004(H3N2))","","","","c"
"AFJ77957","566","Human","HA","H3N2","Malaysia","T","2004/10/12","Influenza A virus (A/Malaysia/29930/2004(H3N2))","","","","c"
"ACO37122","566","Human","HA","H3N2","Hong Kong","N","2004/10/18","Influenza A virus (A/Hong Kong/HKU39/2004(H3N2))","","","","c"
"AFJ74842","566","Human","HA","H3N2","Malaysia","T","2004/10/20","Influenza A virus (A/Malaysia/29997/2004(H3N2))","","","","c"
"ACO95215","566","Human","HA","H3N2","Hong Kong","N","2004/11/23","Influenza A virus (A/Hong Kong/HKU40/2004(H3N2))","","","","c"
"AEX36619","566","Human","HA","H3N2","Viet Nam","T","2005","Influenza A virus (A/HaNoi/311/2005(H3N2))","","","","c"
"ACO36584","566","Human","HA","H3N2","Hong Kong","N","2005/01/06","Influenza A virus (A/Hong Kong/HKU42/2005(H3N2))","","","","c"
"ACF36412","566","Human","HA","H3N2","Hong Kong","N","2005/01/08","Influenza A virus (A/Hong Kong/CUHK5300/2005(H3N2))","","","","c"
"ACF36423","566","Human","HA","H3N2","Hong Kong","N","2005/01/14","Influenza A virus (A/Hong Kong/CUHK5567/2005(H3N2))","","","","c"
"ACF36436","566","Human","HA","H3N2","Hong Kong","N","2005/01/31","Influenza A virus (A/Hong Kong/CUHK6422/2005(H3N2))","","","","c"
"ACF36444","566","Human","HA","H3N2","Hong Kong","N","2005/02/12","Influenza A virus (A/Hong Kong/CUHK6898/2005(H3N2))","","","","c"
"AFJ77968","566","Human","HA","H3N2","Malaysia","T","2005/02/13","Influenza A virus (A/Malaysia/31944/2005(H3N2))","","","","c"
"ACF36447","566","Human","HA","H3N2","Hong Kong","N","2005/02/16","Influenza A virus (A/Hong Kong/CUHK7047/2005(H3N2))","","","","c"
